2025-12-05 16:57:13,715 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:166] - INFO: 
Model training started for property: Density
2025-12-05 16:57:13,715 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:78] - INFO: 
+------------+--------------+
| Parameter  | Value        |
+------------+--------------+
| cuda       | 3            |
+------------+--------------+
| datadir    | data         |
+------------+--------------+
| epoch      | 1000         |
+------------+--------------+
| seed       | [42]         |
+------------+--------------+
| channels   | 64           |
+------------+--------------+
| pretrain   | 0            |
+------------+--------------+
| batch_size | 32           |
+------------+--------------+
| net_lr     | 0.001        |
+------------+--------------+
2025-12-05 16:57:13,716 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:171] - INFO: --- Starting training for Density with seed 42 ---
2025-12-05 16:57:23,084 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [107/1000] Train_MSE: 0.002534 Val_MSE: 0.002712 | Loss: 0.004909
2025-12-05 16:57:23,171 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [108/1000] Train_MSE: 0.006465 Val_MSE: 0.006651 | Loss: 0.005186
2025-12-05 16:57:23,253 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [109/1000] Train_MSE: 0.003237 Val_MSE: 0.003312 | Loss: 0.004191
2025-12-05 16:57:23,340 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [110/1000] Train_MSE: 0.003770 Val_MSE: 0.003495 | Loss: 0.004624
2025-12-05 16:57:23,432 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [111/1000] Train_MSE: 0.002648 Val_MSE: 0.003145 | Loss: 0.004449
2025-12-05 16:57:23,522 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [112/1000] Train_MSE: 0.005442 Val_MSE: 0.005659 | Loss: 0.004604
2025-12-05 16:57:23,607 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [113/1000] Train_MSE: 0.005034 Val_MSE: 0.004681 | Loss: 0.003828
2025-12-05 16:57:23,692 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [114/1000] Train_MSE: 0.003025 Val_MSE: 0.002920 | Loss: 0.004409
2025-12-05 16:57:23,799 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [115/1000] Train_MSE: 0.002623 Val_MSE: 0.003014 | Loss: 0.004530
2025-12-05 16:57:23,897 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [116/1000] Train_MSE: 0.003601 Val_MSE: 0.003827 | Loss: 0.004433
2025-12-05 16:57:23,982 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [117/1000] Train_MSE: 0.003659 Val_MSE: 0.003247 | Loss: 0.004409
2025-12-05 16:57:24,068 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [118/1000] Train_MSE: 0.002695 Val_MSE: 0.002685 | Loss: 0.004981
2025-12-05 16:57:24,152 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [119/1000] Train_MSE: 0.005886 Val_MSE: 0.006168 | Loss: 0.004249
2025-12-05 16:57:24,239 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [120/1000] Train_MSE: 0.003049 Val_MSE: 0.003302 | Loss: 0.004785
2025-12-05 16:57:24,326 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [121/1000] Train_MSE: 0.002697 Val_MSE: 0.002685 | Loss: 0.004694
2025-12-05 16:57:24,410 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [122/1000] Train_MSE: 0.003418 Val_MSE: 0.002958 | Loss: 0.004589
2025-12-05 16:57:24,494 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [123/1000] Train_MSE: 0.002662 Val_MSE: 0.002773 | Loss: 0.004116
2025-12-05 16:57:24,590 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [124/1000] Train_MSE: 0.002707 Val_MSE: 0.002952 | Loss: 0.003871
2025-12-05 16:57:24,694 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [125/1000] Train_MSE: 0.003713 Val_MSE: 0.004030 | Loss: 0.004162
2025-12-05 16:57:24,794 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [126/1000] Train_MSE: 0.004073 Val_MSE: 0.004000 | Loss: 0.004079
2025-12-05 16:57:24,885 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [127/1000] Train_MSE: 0.007847 Val_MSE: 0.007987 | Loss: 0.004502
2025-12-05 16:57:24,974 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [128/1000] Train_MSE: 0.008981 Val_MSE: 0.008967 | Loss: 0.004401
2025-12-05 16:57:25,065 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [129/1000] Train_MSE: 0.003034 Val_MSE: 0.002769 | Loss: 0.004371
2025-12-05 16:57:25,161 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [130/1000] Train_MSE: 0.002448 Val_MSE: 0.002417 | Loss: 0.004432
2025-12-05 16:57:25,163 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:236] - INFO: Best model saved at epoch 130 with val_mse 0.002417
2025-12-05 16:57:25,252 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [131/1000] Train_MSE: 0.005561 Val_MSE: 0.005277 | Loss: 0.003854
2025-12-05 16:57:25,342 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [132/1000] Train_MSE: 0.002385 Val_MSE: 0.002510 | Loss: 0.004576
2025-12-05 16:57:25,429 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [133/1000] Train_MSE: 0.004653 Val_MSE: 0.004229 | Loss: 0.004209
2025-12-05 16:57:25,515 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [134/1000] Train_MSE: 0.002408 Val_MSE: 0.002499 | Loss: 0.004486
2025-12-05 16:57:25,599 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [135/1000] Train_MSE: 0.002485 Val_MSE: 0.002838 | Loss: 0.004175
2025-12-05 16:57:25,682 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [136/1000] Train_MSE: 0.002979 Val_MSE: 0.003040 | Loss: 0.004497
2025-12-05 16:57:25,767 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [137/1000] Train_MSE: 0.004340 Val_MSE: 0.004368 | Loss: 0.004191
2025-12-05 16:57:25,853 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [138/1000] Train_MSE: 0.002609 Val_MSE: 0.002195 | Loss: 0.004232
2025-12-05 16:57:25,855 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:236] - INFO: Best model saved at epoch 138 with val_mse 0.002195
2025-12-05 16:57:25,951 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [139/1000] Train_MSE: 0.002654 Val_MSE: 0.002897 | Loss: 0.003757
2025-12-05 16:57:26,036 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [140/1000] Train_MSE: 0.002744 Val_MSE: 0.003352 | Loss: 0.003360
2025-12-05 16:57:26,120 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [141/1000] Train_MSE: 0.002163 Val_MSE: 0.002397 | Loss: 0.005224
2025-12-05 16:57:26,205 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [142/1000] Train_MSE: 0.002382 Val_MSE: 0.002424 | Loss: 0.004957
2025-12-05 16:57:26,292 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [143/1000] Train_MSE: 0.004480 Val_MSE: 0.004344 | Loss: 0.004051
2025-12-05 16:57:26,381 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [144/1000] Train_MSE: 0.004010 Val_MSE: 0.003708 | Loss: 0.003760
2025-12-05 16:57:26,461 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [145/1000] Train_MSE: 0.002277 Val_MSE: 0.002502 | Loss: 0.003566
2025-12-05 16:57:26,553 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [146/1000] Train_MSE: 0.002610 Val_MSE: 0.002591 | Loss: 0.004119
2025-12-05 16:57:26,649 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [147/1000] Train_MSE: 0.002373 Val_MSE: 0.002299 | Loss: 0.003120
2025-12-05 16:57:26,742 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [148/1000] Train_MSE: 0.002679 Val_MSE: 0.002141 | Loss: 0.004566
2025-12-05 16:57:26,745 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:236] - INFO: Best model saved at epoch 148 with val_mse 0.002141
2025-12-05 16:57:26,832 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [149/1000] Train_MSE: 0.002392 Val_MSE: 0.002357 | Loss: 0.003515
2025-12-05 16:57:26,930 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [150/1000] Train_MSE: 0.002266 Val_MSE: 0.002620 | Loss: 0.004310
2025-12-05 16:57:27,018 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [151/1000] Train_MSE: 0.002609 Val_MSE: 0.002888 | Loss: 0.004126
2025-12-05 16:57:27,104 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [152/1000] Train_MSE: 0.005085 Val_MSE: 0.005341 | Loss: 0.003382
2025-12-05 16:57:27,190 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [153/1000] Train_MSE: 0.002446 Val_MSE: 0.002222 | Loss: 0.003723
2025-12-05 16:57:27,283 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [154/1000] Train_MSE: 0.005999 Val_MSE: 0.006003 | Loss: 0.003860
2025-12-05 16:57:27,386 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [155/1000] Train_MSE: 0.003823 Val_MSE: 0.003794 | Loss: 0.003648
2025-12-05 16:57:27,483 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [156/1000] Train_MSE: 0.002102 Val_MSE: 0.002229 | Loss: 0.002941
2025-12-05 16:57:27,578 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [157/1000] Train_MSE: 0.002685 Val_MSE: 0.003007 | Loss: 0.003359
2025-12-05 16:57:27,665 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [158/1000] Train_MSE: 0.002874 Val_MSE: 0.003060 | Loss: 0.003760
2025-12-05 16:57:27,748 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [159/1000] Train_MSE: 0.002638 Val_MSE: 0.003094 | Loss: 0.004217
2025-12-05 16:57:27,832 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [160/1000] Train_MSE: 0.002336 Val_MSE: 0.002525 | Loss: 0.003312
2025-12-05 16:57:27,916 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [161/1000] Train_MSE: 0.003670 Val_MSE: 0.003826 | Loss: 0.003787
2025-12-05 16:57:28,000 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [162/1000] Train_MSE: 0.009759 Val_MSE: 0.009849 | Loss: 0.004283
2025-12-05 16:57:28,082 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [163/1000] Train_MSE: 0.005982 Val_MSE: 0.005711 | Loss: 0.003677
2025-12-05 16:57:28,165 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [164/1000] Train_MSE: 0.002602 Val_MSE: 0.002566 | Loss: 0.003986
2025-12-05 16:57:28,248 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [165/1000] Train_MSE: 0.004705 Val_MSE: 0.004575 | Loss: 0.003770
2025-12-05 16:57:28,338 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [166/1000] Train_MSE: 0.002441 Val_MSE: 0.002426 | Loss: 0.002732
2025-12-05 16:57:28,421 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [167/1000] Train_MSE: 0.002387 Val_MSE: 0.002441 | Loss: 0.004255
2025-12-05 16:57:28,505 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [168/1000] Train_MSE: 0.004421 Val_MSE: 0.004039 | Loss: 0.003166
2025-12-05 16:57:28,590 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [169/1000] Train_MSE: 0.002932 Val_MSE: 0.002881 | Loss: 0.004362
2025-12-05 16:57:28,680 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [170/1000] Train_MSE: 0.005267 Val_MSE: 0.005965 | Loss: 0.003406
2025-12-05 16:57:28,770 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [171/1000] Train_MSE: 0.002108 Val_MSE: 0.002225 | Loss: 0.003583
2025-12-05 16:57:28,857 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [172/1000] Train_MSE: 0.001931 Val_MSE: 0.002259 | Loss: 0.003872
2025-12-05 16:57:28,950 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [173/1000] Train_MSE: 0.002859 Val_MSE: 0.003075 | Loss: 0.003388
2025-12-05 16:57:29,038 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [174/1000] Train_MSE: 0.004634 Val_MSE: 0.004673 | Loss: 0.003753
2025-12-05 16:57:29,118 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [175/1000] Train_MSE: 0.003075 Val_MSE: 0.003124 | Loss: 0.004159
2025-12-05 16:57:29,199 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [176/1000] Train_MSE: 0.009114 Val_MSE: 0.008367 | Loss: 0.003873
2025-12-05 16:57:29,289 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [177/1000] Train_MSE: 0.002216 Val_MSE: 0.002361 | Loss: 0.004334
2025-12-05 16:57:29,376 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [178/1000] Train_MSE: 0.004146 Val_MSE: 0.004058 | Loss: 0.003323
2025-12-05 16:57:29,466 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [179/1000] Train_MSE: 0.005738 Val_MSE: 0.005812 | Loss: 0.003847
2025-12-05 16:57:29,554 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [180/1000] Train_MSE: 0.004574 Val_MSE: 0.004390 | Loss: 0.003796
2025-12-05 16:57:29,641 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [181/1000] Train_MSE: 0.002283 Val_MSE: 0.002081 | Loss: 0.003999
2025-12-05 16:57:29,643 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:236] - INFO: Best model saved at epoch 181 with val_mse 0.002081
2025-12-05 16:57:29,729 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [182/1000] Train_MSE: 0.003796 Val_MSE: 0.003064 | Loss: 0.003786
2025-12-05 16:57:29,818 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [183/1000] Train_MSE: 0.003141 Val_MSE: 0.003276 | Loss: 0.003598
2025-12-05 16:57:29,911 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [184/1000] Train_MSE: 0.002208 Val_MSE: 0.002462 | Loss: 0.003739
2025-12-05 16:57:30,008 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [185/1000] Train_MSE: 0.002568 Val_MSE: 0.003171 | Loss: 0.002669
2025-12-05 16:57:30,100 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [186/1000] Train_MSE: 0.002411 Val_MSE: 0.002735 | Loss: 0.003909
2025-12-05 16:57:30,192 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [187/1000] Train_MSE: 0.002814 Val_MSE: 0.003021 | Loss: 0.003170
2025-12-05 16:57:30,280 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [188/1000] Train_MSE: 0.002145 Val_MSE: 0.002338 | Loss: 0.003106
2025-12-05 16:57:30,370 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [189/1000] Train_MSE: 0.003016 Val_MSE: 0.003053 | Loss: 0.003933
2025-12-05 16:57:30,453 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [190/1000] Train_MSE: 0.010703 Val_MSE: 0.010340 | Loss: 0.003112
2025-12-05 16:57:30,541 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [191/1000] Train_MSE: 0.002915 Val_MSE: 0.002894 | Loss: 0.004425
2025-12-05 16:57:30,627 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [192/1000] Train_MSE: 0.001885 Val_MSE: 0.002093 | Loss: 0.003237
2025-12-05 16:57:30,717 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [193/1000] Train_MSE: 0.003506 Val_MSE: 0.003736 | Loss: 0.003540
2025-12-05 16:57:30,805 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [194/1000] Train_MSE: 0.001936 Val_MSE: 0.002231 | Loss: 0.003115
2025-12-05 16:57:30,894 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [195/1000] Train_MSE: 0.003212 Val_MSE: 0.003345 | Loss: 0.002997
2025-12-05 16:57:30,980 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [196/1000] Train_MSE: 0.007293 Val_MSE: 0.007534 | Loss: 0.004057
2025-12-05 16:57:31,075 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [197/1000] Train_MSE: 0.001828 Val_MSE: 0.001952 | Loss: 0.003664
2025-12-05 16:57:31,078 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:236] - INFO: Best model saved at epoch 197 with val_mse 0.001952
2025-12-05 16:57:31,173 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [198/1000] Train_MSE: 0.001837 Val_MSE: 0.002092 | Loss: 0.002621
2025-12-05 16:57:31,266 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [199/1000] Train_MSE: 0.001873 Val_MSE: 0.002078 | Loss: 0.002621
2025-12-05 16:57:31,351 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [200/1000] Train_MSE: 0.002982 Val_MSE: 0.003172 | Loss: 0.002948
2025-12-05 16:57:31,436 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [201/1000] Train_MSE: 0.002309 Val_MSE: 0.002513 | Loss: 0.002931
2025-12-05 16:57:31,520 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [202/1000] Train_MSE: 0.001977 Val_MSE: 0.002354 | Loss: 0.002834
2025-12-05 16:57:31,615 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [203/1000] Train_MSE: 0.002195 Val_MSE: 0.002710 | Loss: 0.002680
2025-12-05 16:57:31,706 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [204/1000] Train_MSE: 0.002811 Val_MSE: 0.003019 | Loss: 0.004342
2025-12-05 16:57:31,795 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [205/1000] Train_MSE: 0.003438 Val_MSE: 0.003116 | Loss: 0.004181
2025-12-05 16:57:31,879 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [206/1000] Train_MSE: 0.002465 Val_MSE: 0.002463 | Loss: 0.003141
2025-12-05 16:57:31,963 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [207/1000] Train_MSE: 0.002494 Val_MSE: 0.002912 | Loss: 0.003610
2025-12-05 16:57:32,049 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [208/1000] Train_MSE: 0.007078 Val_MSE: 0.007487 | Loss: 0.003051
2025-12-05 16:57:32,136 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [209/1000] Train_MSE: 0.002214 Val_MSE: 0.002296 | Loss: 0.002762
2025-12-05 16:57:32,223 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [210/1000] Train_MSE: 0.003981 Val_MSE: 0.003897 | Loss: 0.003496
2025-12-05 16:57:32,314 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [211/1000] Train_MSE: 0.002013 Val_MSE: 0.002418 | Loss: 0.003357
2025-12-05 16:57:32,404 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [212/1000] Train_MSE: 0.001948 Val_MSE: 0.002336 | Loss: 0.002880
2025-12-05 16:57:32,491 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [213/1000] Train_MSE: 0.001902 Val_MSE: 0.002030 | Loss: 0.003172
2025-12-05 16:57:32,580 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [214/1000] Train_MSE: 0.002738 Val_MSE: 0.002734 | Loss: 0.003657
2025-12-05 16:57:32,665 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [215/1000] Train_MSE: 0.004610 Val_MSE: 0.004639 | Loss: 0.003090
2025-12-05 16:57:32,752 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [216/1000] Train_MSE: 0.002395 Val_MSE: 0.002334 | Loss: 0.002436
2025-12-05 16:57:32,863 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [217/1000] Train_MSE: 0.001994 Val_MSE: 0.002394 | Loss: 0.002665
2025-12-05 16:57:32,951 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [218/1000] Train_MSE: 0.002359 Val_MSE: 0.002589 | Loss: 0.002173
2025-12-05 16:57:33,039 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [219/1000] Train_MSE: 0.001667 Val_MSE: 0.002191 | Loss: 0.002629
2025-12-05 16:57:33,134 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [220/1000] Train_MSE: 0.003239 Val_MSE: 0.003660 | Loss: 0.002636
2025-12-05 16:57:33,225 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [221/1000] Train_MSE: 0.003234 Val_MSE: 0.003209 | Loss: 0.002601
